solver,time_limit,mip_gap_pedido,tempo_s,status,termination,custo,bound,gap_pct,otimo,gap_pedido_pct,subtours,perda_pct,economia_tempo_pct
gurobi_direct,3600,0.2,1.1154749393463135,ok,optimal,868.2272532247655,766.4054996091324,11.727546358104652,True,20.0,0,7.498349052361785,99.9644197220799
gurobi_direct,3600,0.1,1.1313462257385254,ok,optimal,845.5984921578018,766.4054996091324,9.365318562310154,True,10.0,0,4.696600493140717,99.96391347603091
gurobi_direct,3600,0.05,2.9482359886169434,ok,optimal,809.5832211587523,769.1125702089447,4.998948828495005,True,5.0,0,0.23741983658862092,99.90596018597198
gurobi_direct,3600,0.02,54.02095985412598,ok,optimal,807.6656626622771,795.6769234458595,1.484369061438065,True,2.0,0,0.0,98.27689471334332
gurobi_direct,3600,0.01,52.84187889099121,ok,optimal,807.6656626622771,807.6656626622771,0.0,True,1.0,0,0.0,98.31450383110909
gurobi_direct,3600,0.005,51.90626001358032,ok,optimal,807.6656626622771,807.6656626622771,0.0,True,0.5,0,0.0,98.34434724444931
gurobi_direct,3600,0.0,3135.093384742737,ok,optimal,807.6656626622771,807.6656626622771,0.0,True,0.0,0,0.0,0.0
