solver,time_limit,mip_gap_pedido,tempo_s,status,termination,custo,bound,gap_pct,otimo,gap_pedido_pct,subtours,perda_pct,economia_tempo_pct
gurobi_direct,300,0.2,0.10927891731262207,ok,optimal,503.95063526443045,465.61846365155816,7.606334615047925,True,20.0,0,2.034381764198891,75.31194756760075
gurobi_direct,300,0.1,0.10971879959106445,ok,optimal,503.95063526443045,465.61846365155816,7.606334615047925,True,10.0,0,2.034381764198891,75.21257033161295
gurobi_direct,300,0.05,0.3459596633911133,ok,optimal,493.9027674309417,470.9027982212957,4.65678079296486,True,5.0,0,0.0,21.84155444310505
gurobi_direct,300,0.02,0.3450510501861572,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,2.0,0,0.0,22.046826338145454
gurobi_direct,300,0.01,0.3909285068511963,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,1.0,0,0.0,11.68229232312199
gurobi_direct,300,0.005,0.4426388740539551,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,0.5,0,0.0,0.0
gurobi_direct,300,0.0,0.2568495273590088,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,0.0,0,0.0,41.97312020821281
