tempo_s,custo,bound,gap_pct
2.6,inf,550.0,inf
2.8,inf,739.2729021,inf
72.7,inf,763.093439,inf
95.9,inf,763.093439,inf
102.8,inf,763.093439,inf
108.2,inf,763.093439,inf
108.3,1604.778865,763.093439,52.44868588171492
109.5,1535.294633,763.093439,50.296612611163866
116.6,1535.294633,763.093439,50.296612611163866
123.1,1535.294633,763.093439,50.296612611163866
126.9,1461.96044,763.093439,47.80341395557871
127.0,1461.067643,763.093439,47.771518816668504
127.3,1460.788284,763.093439,47.761530718848505
127.4,1450.071031,763.093439,47.37544418953364
134.1,1450.071031,763.093439,47.37544418953364
139.5,1450.071031,763.093439,47.37544418953364
145.2,1450.071031,763.093439,47.37544418953364
150.5,1450.071031,763.093439,47.37544418953364
151.9,1419.797291,763.093439,46.253352937268
152.8,1416.150401,763.093439,46.114943832155866
160.4,1416.150401,763.093439,46.114943832155866
165.9,1416.150401,763.093439,46.114943832155866
171.5,1416.150401,763.093439,46.114943832155866
177.7,1416.150401,763.093439,46.114943832155866
183.2,1416.150401,763.093439,46.114943832155866
188.2,1416.150401,763.093439,46.114943832155866
194.5,1416.150401,763.093439,46.114943832155866
199.6,1416.150401,763.093439,46.114943832155866
205.0,1416.150401,763.093439,46.114943832155866
210.2,1416.150401,763.093439,46.114943832155866
215.9,1416.150401,763.093439,46.114943832155866
221.7,1416.150401,763.093439,46.114943832155866
226.7,1416.150401,763.093439,46.114943832155866
232.8,1416.150401,763.093439,46.114943832155866
238.1,1416.150401,763.093439,46.114943832155866
244.1,1416.150401,763.093439,46.114943832155866
250.2,1416.150401,763.093439,46.114943832155866
255.4,1416.150401,763.093439,46.114943832155866
260.4,1416.150401,763.093439,46.114943832155866
265.6,1416.150401,763.093439,46.114943832155866
269.6,1416.150401,763.093439,46.114943832155866
269.7,1416.150401,764.0464376,46.047648818905365
295.4,1416.150401,764.2079446,46.03624416867287
308.1,1416.150401,764.2079446,46.03624416867287
313.4,1416.150401,764.2079446,46.03624416867287
319.8,1416.150401,764.2079446,46.03624416867287
324.8,1416.150401,764.2079446,46.03624416867287
330.1,1416.150401,764.2079446,46.03624416867287
335.4,1416.150401,766.0303359,45.907557886572256
341.0,1416.150401,766.0303359,45.907557886572256
346.5,1416.150401,766.0303359,45.907557886572256
351.6,1416.150401,766.0303359,45.907557886572256
356.7,1416.150401,766.0303359,45.907557886572256
361.8,1416.150401,766.0303359,45.907557886572256
366.9,1416.150401,766.0303359,45.907557886572256
371.9,1416.150401,766.0303359,45.907557886572256
377.3,1416.150401,766.0303359,45.907557886572256
382.8,1416.150401,767.7852374,45.78363732709207
388.1,1416.150401,767.7852374,45.78363732709207
393.4,1416.150401,767.7852374,45.78363732709207
398.6,1416.150401,767.7852374,45.78363732709207
403.6,1416.150401,767.7852374,45.78363732709207
408.7,1416.150401,767.7852374,45.78363732709207
411.0,1416.150401,767.823357,45.780945550853254
411.1,1416.150401,767.823357,45.780945550853254
435.4,1416.150401,768.8703584,45.70701262683186
440.5,1416.150401,768.8703584,45.70701262683186
445.5,1416.150401,768.8703584,45.70701262683186
450.6,1416.150401,768.8703584,45.70701262683186
456.1,1416.150401,768.8703584,45.70701262683186
461.1,1416.150401,768.8703584,45.70701262683186
466.3,1416.150401,768.8703584,45.70701262683186
471.5,1416.150401,768.8703584,45.70701262683186
476.6,1416.150401,768.8703584,45.70701262683186
481.9,1416.150401,768.8703584,45.70701262683186
487.0,1416.150401,768.8703584,45.70701262683186
492.4,1416.150401,768.8703584,45.70701262683186
497.3,1404.353144,768.8703584,45.2509248343307
502.4,1404.353144,768.8703584,45.2509248343307
507.5,1404.353144,768.8703584,45.2509248343307
513.3,1404.353144,768.8703584,45.2509248343307
518.3,1404.353144,768.8703584,45.2509248343307
524.8,1404.353144,768.8703584,45.2509248343307
524.9,1404.353144,768.8703584,45.2509248343307
552.6,1404.353144,768.9452885,45.24558927465897
557.7,1404.353144,768.9452885,45.24558927465897
562.8,1404.353144,768.9452885,45.24558927465897
567.8,1404.353144,768.9452885,45.24558927465897
572.9,1404.353144,768.9452885,45.24558927465897
577.9,1404.353144,768.9452885,45.24558927465897
583.2,1404.353144,768.9452885,45.24558927465897
588.2,1404.353144,768.9452885,45.24558927465897
593.2,1404.353144,768.9452885,45.24558927465897
1755.1,1404.353144,768.9452885,45.24558927465897
1756.4,1404.243126,768.9452885,45.24129944005153
1756.5,1393.749226,768.9452885,44.82900695795615
1756.8,1387.892586,768.9452885,44.59619596959213
1761.8,1387.892586,774.6929349,44.18206835928728
1764.0,1379.700254,774.6929349,43.85063475533724
1769.2,1379.700254,774.6929349,43.85063475533724
1774.2,1379.700254,774.6929349,43.85063475533724
1779.7,1379.700254,774.6929349,43.85063475533724
1784.8,1379.700254,774.6929349,43.85063475533724
1789.9,1379.700254,774.6929349,43.85063475533724
1794.9,1379.700254,774.6929349,43.85063475533724
1799.9,1379.700254,774.7757131,43.844635031863966
1805.0,1379.700254,774.7757131,43.844635031863966
1810.2,1379.700254,774.7757131,43.844635031863966
1815.2,1379.700254,774.7757131,43.844635031863966
1820.3,1379.700254,774.7757131,43.844635031863966
1825.7,1379.700254,774.7757131,43.844635031863966
1863.9,1379.700254,774.7757131,43.844635031863966
1869.5,1379.700254,784.6933645,43.125808506229355
1874.7,1379.700254,784.6933645,43.125808506229355
1879.7,1379.700254,784.6933645,43.125808506229355
1884.8,1379.700254,784.6933645,43.125808506229355
1924.7,1379.700254,784.6933645,43.125808506229355
1930.1,1379.700254,784.6933645,43.125808506229355
1935.8,1379.700254,784.6933645,43.125808506229355
1940.9,1379.700254,787.040943,42.955657164066885
1946.0,1379.700254,787.040943,42.955657164066885
1951.0,1379.700254,787.040943,42.955657164066885
1976.8,1379.700254,787.040943,42.955657164066885
1981.7,1376.125764,787.040943,42.80748434559503
1982.8,1364.571872,787.040943,42.32323271866475
1988.0,1364.571872,787.040943,42.32323271866475
1996.8,1364.571872,787.040943,42.32323271866475
1996.9,1364.571872,787.040943,42.32323271866475
2002.0,1364.571872,798.2248885,41.50363898897661
2007.0,1364.571872,798.2248885,41.50363898897661
2012.1,1364.571872,798.2248885,41.50363898897661
2017.2,1364.571872,798.2248885,41.50363898897661
2022.2,1364.571872,798.2248885,41.50363898897661
2027.4,1364.571872,798.2248885,41.50363898897661
2032.5,1364.571872,798.2248885,41.50363898897661
2037.7,1364.571872,798.2248885,41.50363898897661
2042.7,1364.571872,798.2248885,41.50363898897661
2047.8,1364.571872,798.2248885,41.50363898897661
2053.0,1364.571872,798.2248885,41.50363898897661
2058.0,1364.571872,798.2248885,41.50363898897661
2063.0,1364.571872,798.2248885,41.50363898897661
2068.3,1364.571872,798.2248885,41.50363898897661
2073.3,1364.571872,798.2248885,41.50363898897661
2078.5,1364.571872,798.2248885,41.50363898897661
2083.5,1364.571872,798.2248885,41.50363898897661
2088.6,1364.571872,798.2248885,41.50363898897661
2093.6,1364.571872,798.2248885,41.50363898897661
2098.8,1364.571872,798.2248885,41.50363898897661
2104.0,1364.571872,798.2248885,41.50363898897661
2109.0,1364.571872,798.2248885,41.50363898897661
2114.1,1364.571872,798.2248885,41.50363898897661
2161.7,1364.571872,798.2248885,41.50363898897661
2166.9,1364.571872,798.2248885,41.50363898897661
2171.9,1364.571872,798.2248885,41.50363898897661
2175.5,1322.88056,798.2248885,39.66009384097382
2180.8,1322.88056,798.2248885,39.66009384097382
2185.9,1322.88056,798.2248885,39.66009384097382
2227.1,1318.696014,798.2248885,39.46862051408309
2232.2,1318.696014,798.2248885,39.46862051408309
2237.7,1318.696014,798.2248885,39.46862051408309
2242.9,1318.696014,798.2248885,39.46862051408309
2247.9,1318.696014,798.2248885,39.46862051408309
