solver,time_limit,mip_gap_pedido,tempo_s,status,termination,custo,bound,gap_pct,otimo,gap_pedido_pct,subtours,perda_pct,economia_tempo_pct
gurobi_direct,300,0.2,0.14368867874145508,ok,optimal,503.95063526443045,465.61846365155816,7.606334615047925,True,20.0,0,2.034381764198891,73.97336765121858
gurobi_direct,300,0.1,0.3999297618865967,ok,optimal,503.95063526443045,465.61846365155816,7.606334615047925,True,10.0,0,2.034381764198891,27.559881758762828
gurobi_direct,300,0.05,0.4707756042480469,ok,optimal,493.9027674309417,470.9027982212957,4.65678079296486,True,5.0,0,0.0,14.727425446049736
gurobi_direct,300,0.02,0.5520832538604736,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,2.0,0,0.0,0.0
gurobi_direct,300,0.01,0.5464999675750732,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,1.0,0,0.0,1.0113123784065037
gurobi_direct,300,0.005,0.5358860492706299,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,0.5,0,0.0,2.9338337065259457
gurobi_direct,300,0.0,0.5431561470031738,ok,optimal,493.9027674309417,493.9027674309417,0.0,True,0.0,0,0.0,1.616985625786782
