tempo_s,custo,bound,gap_pct
321.0,827.82739,792.32363,4.288787787028895
325.0,827.82739,792.34996,4.285607172287453
332.0,827.82739,792.38505,4.28136836593436
335.0,827.82739,792.38505,4.28136836593436
341.0,827.82739,792.45137,4.273357034006816
346.0,827.82739,792.57069,4.258943401232474
351.0,827.82739,792.64746,4.2496697288549505
356.0,827.82739,792.73321,4.239311289277351
360.0,827.82739,792.78802,4.232690343816731
365.0,827.82739,792.91583,4.217251134925604
371.0,827.82739,793.06473,4.199264293489973
376.0,827.82739,793.15112,4.1888285431096985
380.0,827.82739,793.23689,4.178467687569508
385.0,827.82739,793.30596,4.170124160786708
391.0,827.82739,793.40334,4.158360838966693
396.0,827.82739,793.47338,4.149900137998577
401.0,827.82739,793.54272,4.141523995720896
405.0,827.82739,793.60873,4.133550111213402
412.0,827.82739,793.67416,4.1256462896208355
416.0,827.82739,793.74699,4.116848561872307
420.0,827.82739,793.79659,4.11085697466473
425.0,827.82739,793.87411,4.101492703690326
431.0,827.82739,793.9569,4.091491826575105
436.0,827.82739,793.99371,4.087045247439816
441.0,827.82739,794.06327,4.078642529573713
445.0,827.82739,794.10785,4.073257348974652
451.0,827.82739,794.1267,4.070980304239511
455.0,827.82739,794.17908,4.064652898232811
460.0,827.82739,794.22029,4.059674807329105
467.0,827.82739,794.25628,4.055327282659745
471.0,827.82739,794.33125,4.046271046914754
476.0,827.82739,794.3873,4.039500311773938
480.0,827.82739,794.41793,4.035800265077008
486.0,827.82739,794.4688,4.02965526424537
490.0,827.82739,794.51757,4.023763939485025
496.0,827.82739,794.56828,4.017638266354061
502.0,827.82739,794.60143,4.013633808371572
506.0,827.82739,794.6346,4.009626934426518
510.0,827.82739,794.67325,4.004958086733514
515.0,827.82739,794.69431,4.002414078132889
521.0,827.82739,794.7034,4.001316023138598
527.0,827.82739,794.74907,3.995799172578727
530.0,827.82739,794.76646,3.9936984931121913
542.0,827.82739,794.78158,3.991872025398927
547.0,827.82739,794.78158,3.991872025398927
551.0,827.82739,794.79571,3.9901651478335416
556.0,827.82739,794.90455,3.9770174794530613
561.0,827.82739,794.95396,3.971048843890027
566.0,827.82739,794.98719,3.967034722057213
571.0,827.82739,795.03483,3.9612798991828453
575.0,827.82739,795.06915,3.9571341073892228
581.0,827.82739,795.09417,3.954111738197026
585.0,827.82739,795.12037,3.95094682721238
590.0,827.82739,795.17107,3.944822362062706
595.0,827.82739,795.17808,3.9439755671771155
601.0,827.82739,795.241,3.936374948888808
607.0,827.82739,795.27925,3.9317544204474784
611.0,827.82739,795.3131,3.9276654037745806
616.0,827.82739,795.35234,3.922925285185358
620.0,827.82739,795.38262,3.9192675178336467
625.0,827.82739,795.41267,3.915637534051632
631.0,827.82739,795.45981,3.909943110241869
637.0,827.82739,795.48205,3.907256559848796
642.0,827.82739,795.51422,3.903370484032911
646.0,827.82739,795.52867,3.901624951066188
650.0,827.82739,795.57877,3.895572964794034
656.0,827.82739,795.60019,3.89298546886689
660.0,827.82739,795.63332,3.8889834268469916
665.0,827.82739,795.6655,3.885096143049831
670.0,827.82739,795.69861,3.8810965169925105
677.0,827.82739,795.73401,3.876820263219368
682.0,827.82739,795.76504,3.8730718972707625
687.0,827.82739,795.7941,3.869561503636655
691.0,827.82739,795.82533,3.8657889780622052
696.0,827.82739,795.84941,3.8628801591114303
700.0,827.82739,795.8713,3.860235888063575
705.0,827.82739,795.89936,3.8568462925586497
710.0,827.82739,795.92492,3.853758692376679
717.0,827.82739,795.96618,3.848774561566515
721.0,827.82739,795.9897,3.8459333895680916
727.0,827.82739,796.01505,3.8428711569932545
730.0,827.82739,796.02382,3.8418117574003
738.0,827.82739,796.03368,3.8406206878465365
740.0,827.82739,796.03374,3.84061343995879
745.0,827.82739,796.03823,3.840071056358746
753.0,827.82739,796.07604,3.8355036790942614
758.0,827.82739,796.09455,3.8332677057230504
761.0,827.82739,796.11538,3.8307514806921374
767.0,827.82739,796.13848,3.8279610439079668
770.0,827.82739,796.16631,3.8245992319727526
776.0,827.82739,796.18641,3.822171189576128
781.0,827.82739,796.21521,3.8186922034556114
786.0,827.82739,796.23867,3.8158582793449343
790.0,827.82739,796.25897,3.8134060773224787
796.0,827.82739,796.28132,3.810706239135188
801.0,827.82739,796.31593,3.8065254158841078
807.0,827.82739,796.34369,3.803172059817929
810.0,827.82739,796.34886,3.802547533490054
815.0,827.82739,796.37928,3.798872854400244
820.0,827.82739,796.3997,3.796406156602282
825.0,827.82739,796.40854,3.795338301140292
830.0,827.82739,796.4233,3.79355532075352
837.0,827.82739,796.45682,3.789506167463249
842.0,827.82739,796.48928,3.785585060189906
845.0,827.82739,796.50408,3.783797247877965
850.0,827.82739,796.52673,3.781061170251928
857.0,827.82739,796.57245,3.7755382797856
861.0,827.82739,796.5974,3.772524366462439
867.0,827.82739,796.62438,3.769265232937033
871.0,827.82739,796.64563,3.7666982726918534
875.0,827.82739,796.66469,3.7643958603495937
880.0,827.82739,796.69124,3.7611886700197297
885.0,827.82739,796.71876,3.7578643055045644
890.0,827.82739,796.71876,3.7578643055045644
895.0,827.82739,796.71876,3.7578643055045644
901.0,827.82739,796.72982,3.7565282781957743
906.0,827.82739,796.74959,3.75414009918179
911.0,827.82739,796.77313,3.751296511220775
916.0,827.82739,796.79288,3.748910748169382
920.0,827.82739,796.80155,3.747863428389343
926.0,827.82739,796.80516,3.7474273471429878
932.0,827.82739,796.83373,3.743976144592182
935.0,827.82739,796.84272,3.7428901694108054
941.0,827.82739,796.87486,3.7390077175388003
946.0,827.82739,796.8973,3.7362970075198962
951.0,827.82739,796.92586,3.73284701295038
956.0,827.82739,796.94101,3.7310169212932216
961.0,827.82739,796.96318,3.7283388267691975
966.0,827.82739,796.98485,3.725721131309751
970.0,827.82739,797.00545,3.7232326898485493
977.0,827.82739,797.03612,3.7195278112264507
981.0,827.82739,797.05055,3.7177846942223054
985.0,827.82739,797.0762,3.714686222208722
990.0,827.82739,797.10409,3.7113171623857473
996.0,827.82739,797.12359,3.708961598866643
1002.0,827.82739,797.14679,3.706159082269557
1006.0,827.82739,797.16032,3.704524683581692
1011.0,827.82739,797.1934,3.7005286814682514
1016.0,827.82739,797.21329,3.69812600667876
1021.0,827.82739,797.23472,3.6955373027703273
1027.0,827.82739,797.25335,3.693286833623623
1033.0,827.82739,797.28313,3.6896894653364884
1037.0,827.82739,797.3019,3.6874220844516863
1042.0,827.82739,797.32419,3.6847294941521556
1046.0,827.82739,797.3466,3.6820224080771315
1052.0,827.82739,797.36062,3.680328818305951
1058.0,827.82739,797.38859,3.676950094632652
1062.0,827.82739,797.39885,3.675710705827213
1065.0,827.82739,797.40624,3.6748180076525387
1072.0,827.82739,797.42702,3.6723078225280834
1076.0,827.82739,797.42779,3.6722148079686123
1080.0,827.82739,797.43257,3.671637392911097
1087.0,827.82739,797.43257,3.671637392911097
1093.0,827.82739,797.46803,3.667353891250208
1097.0,827.82739,797.47932,3.6659900803717074
1100.0,827.82739,797.48571,3.6652181803262147
1105.0,827.82739,797.49792,3.6637432351688695
1110.0,827.82739,797.51564,3.6616026923197205
1118.0,827.82739,797.53914,3.6587639362838744
1121.0,827.82739,797.552,3.6572104723425514
1129.0,827.82739,797.57046,3.654980538877798
1133.0,827.82739,797.58285,3.6534838500571993
1137.0,827.82739,797.59502,3.6520137368250234
1142.0,827.82739,797.61876,3.649145989238177
1146.0,827.82739,797.62645,3.6482170516247425
1152.0,827.82739,797.65128,3.645217634077074
1155.0,827.82739,797.66504,3.6435554518194984
1161.0,827.82739,797.68536,3.6411008338344653
1165.0,827.82739,797.69314,3.640161024389404
1173.0,827.82739,797.71148,3.6379455867001433
1176.0,827.82739,797.72538,3.636266492704483
1182.0,827.82739,797.74266,3.634179101032165
1186.0,827.82739,797.75185,3.633068966224957
1195.0,827.82739,797.77601,3.6301504834238445
1200.0,827.82739,797.80551,3.6265869386128924
1205.0,827.82739,797.82293,3.6244826352024897
1211.0,827.82739,797.8483,3.621417986665075
1218.0,827.82739,797.86559,3.6193293870114682
1222.0,827.82739,797.88033,3.6175488225872883
1225.0,827.82739,797.88396,3.617110325378342
1233.0,827.82739,797.90848,3.6141483552507223
1237.0,827.82739,797.91353,3.613538324698341
1242.0,827.82739,797.92659,3.6119607011311867
1246.0,827.82739,797.9399,3.610352878031744
1250.0,827.82739,797.94838,3.609328509896247
1257.0,827.82739,797.97192,3.6064849219352455
1260.0,827.82739,797.97899,3.6056308791619087
1265.0,827.82739,797.98694,3.6046705340348826
1271.0,827.82739,798.01384,3.601421064359815
1275.0,827.82739,798.02421,3.6001683877601582
1281.0,827.82739,798.04417,3.5977572571016316
1286.0,827.82739,798.05392,3.5965794753420863
1292.0,827.82739,798.06494,3.5952482799584655
1295.0,827.82739,798.075,3.5940330507788576
1302.0,827.82739,798.09418,3.591716142661091
1305.0,827.82739,798.10113,3.5908765956632607
1312.0,827.82739,798.10806,3.590039464628008
1316.0,827.82739,798.13184,3.5871668851159932
1323.0,827.82739,798.15286,3.5846277084405243
1327.0,827.82739,798.16246,3.5834680464003523
1331.0,827.82739,798.17444,3.582020884812718
1338.0,827.82739,798.19056,3.5800736189702578
1341.0,827.82739,798.20305,3.5785648503367438
1345.0,827.82739,798.20952,3.5777832864409134
1350.0,827.82739,798.23336,3.574903459041152
1355.0,827.82739,798.23907,3.5742137017235036
1361.0,827.82739,798.24416,3.5735988392459532
1365.0,827.82739,798.24917,3.572993640618727
1371.0,827.82739,798.27896,3.569395064350317
1375.0,827.82739,798.29023,3.5680336694344077
1382.0,827.82739,798.30946,3.5657107214101833
1385.0,827.82739,798.31835,3.564636826041722
1393.0,827.82739,798.33532,3.5625868817894526
1397.0,827.82739,798.34971,3.56084859671049
1401.0,827.82739,798.35884,3.559745709791029
1405.0,827.82739,798.37388,3.5579289059280885
1410.0,827.82739,798.3898,3.556005799711459
1416.0,827.82739,798.41364,3.5531259723116975
1424.0,827.82739,798.42852,3.551328496149419
1428.0,827.82739,798.44216,3.54968080966735
1431.0,827.82739,798.45459,3.5481792889215686
1437.0,827.82739,798.47335,3.545913116018069
1440.0,827.82739,798.48223,3.54484042863091
1446.0,827.82739,798.50517,3.5420693195474016
1452.0,827.82739,798.5187,3.540434920859537
1456.0,827.82739,798.52883,3.5392112358108934
1460.0,827.82739,798.53558,3.538395848438894
1468.0,827.82739,798.55619,3.53590619899639
1471.0,827.82739,798.56566,3.5347622407130133
1475.0,827.82739,798.57285,3.5338937021641694
1480.0,827.82739,798.57908,3.5331411298193527
1487.0,827.82739,798.58087,3.5329249011681085
1491.0,827.82739,798.58087,3.5329249011681085
1496.0,827.82739,798.59646,3.5310416583341193
1500.0,827.82739,798.60556,3.529942395358538
1507.0,827.82739,798.62367,3.5277547412390025
1511.0,827.82739,798.63395,3.526512936470972
1516.0,827.82739,798.64133,3.5256214462775866
1523.0,827.82739,798.6587,3.5235231827736557
1526.0,827.82739,798.67035,3.522115884568648
1531.0,827.82739,798.67848,3.521133795778369
1535.0,827.82739,798.68441,3.5204174628723117
1543.0,827.82739,798.70596,3.517814263188372
1547.0,827.82739,798.71507,3.516713792231502
1551.0,827.82739,798.71834,3.5163187823490625
1556.0,827.82739,798.72838,3.515105969132046
1561.0,827.82739,798.73534,3.514265214152927
1566.0,827.82739,798.7497,3.5125305530178306
1570.0,827.82739,798.75438,3.5119652177732443
1578.0,827.82739,798.77483,3.509494896031416
1583.0,827.82739,798.78962,3.507708291700764
1586.0,827.82739,798.79617,3.5069170639546097
1591.0,827.82739,798.80606,3.505722370456966
1595.0,827.82739,798.81334,3.5048429600764957
1602.0,827.82739,798.82456,3.503487605067044
1606.0,827.82739,798.83589,3.5021189622633875
1613.0,827.82739,798.85155,3.5002272635603493
1616.0,827.82739,798.85894,3.4993345653856744
1620.0,827.82739,798.86664,3.498404419790951
1625.0,827.82739,798.87618,3.4972520056385257
1631.0,827.82739,798.89513,3.49496288109047
1637.0,827.82739,798.90531,3.493733156135369
1641.0,827.82739,798.91517,3.4925420865816057
1648.0,827.82739,798.93548,3.4900886765778614
1653.0,827.82739,798.94068,3.4894605263060927
1657.0,827.82739,798.9495,3.4883950868066944
1661.0,827.82739,798.95477,3.487758480665877
1667.0,827.82739,798.97442,3.485384797427399
1673.0,827.82739,798.98293,3.484356805348036
1678.0,827.82739,798.99156,3.4833143174931656
1684.0,827.82739,798.99565,3.4828202531448107
1690.0,827.82739,799.0052,3.4816666310110964
1698.0,827.82739,799.02424,3.4793666346314143
1701.0,827.82739,799.03475,3.478097046293673
1705.0,827.82739,799.04215,3.4772031401377097
1712.0,827.82739,799.05326,3.475861072922462
1716.0,827.82739,799.06417,3.474543165333059
1720.0,827.82739,799.06856,3.4740128615459303
1726.0,827.82739,799.08553,3.471962917293675
1730.0,827.82739,799.09119,3.4712791998824843
1736.0,827.82739,799.10177,3.4700011556757078
1743.0,827.82739,799.11886,3.467936715647932
1747.0,827.82739,799.12798,3.466835036709773
1753.0,827.82739,799.13828,3.4655908159791653
1757.0,827.82739,799.14746,3.4644818891532463
1761.0,827.82739,799.15775,3.463238876403941
1766.0,827.82739,799.16643,3.462190348642613
1770.0,827.82739,799.17489,3.4611683964697075
1779.0,827.82739,799.19287,3.4589964461069673
1783.0,827.82739,799.19827,3.458344136209368
1788.0,827.82739,799.21528,3.45628936003193
1792.0,827.82739,799.22027,3.455686577367295
1795.0,827.82739,799.22809,3.4547419359970784
1800.0,827.82739,799.23444,3.4539748678767546
1800.0,827.8273917692184,799.2443347089675,3.4527798118836923
