tempo_s,custo,bound,gap_pct
1214.6,839.40835,787.5402024,6.179131718191753
1219.6,839.40835,787.5402024,6.179131718191753
1224.7,839.40835,787.5402024,6.179131718191753
1229.7,839.40835,787.5402024,6.179131718191753
1234.8,839.40835,787.5402024,6.179131718191753
1240.3,839.40835,787.5402024,6.179131718191753
1245.3,839.40835,787.5402024,6.179131718191753
1250.3,839.40835,787.5402024,6.179131718191753
1255.3,839.40835,787.5402024,6.179131718191753
1260.3,839.40835,787.5402024,6.179131718191753
1265.4,839.40835,787.5402024,6.179131718191753
1270.4,839.40835,787.5402024,6.179131718191753
1275.4,839.40835,787.5402024,6.179131718191753
1280.4,839.40835,787.5402024,6.179131718191753
1285.4,839.40835,787.6414141,6.167074213641075
1290.4,839.40835,787.6414141,6.167074213641075
1295.5,839.40835,787.6414141,6.167074213641075
1296.5,839.40835,787.6414141,6.167074213641075
1366.4,839.40835,787.6414141,6.167074213641075
1371.6,839.40835,787.6414141,6.167074213641075
1800.0,839.40835,787.6414141,6.167074213641075
1800.0,839.4083499816429,787.6414140646382,6.16707421580174
